"date" "county" "state.x" "fips" "cases" "deaths" "cases.y" "deaths.y" "sincedeath" "cbsa18" "cbsaname18" "countyn" "popestimate2019" "density" "temp_mar20" "pcpn_mar20" "obesity" "gini" "hhsize" "crowded" "dist" "lndensity" "lncbsapop" "pcases" "pdeaths" "age60plus" "college" "seasonal_units" "hospitality_jobs" "oil_jobs" "black_pct" "hisp_pct" "asian_pct" "wfh_share" "italy_born" "china_born" "transit_modeshare" "wfh_modeshare" "name" "state.y" "census_region" "pop_dens" "pop_dens4" "pop_dens6" "pct_black" "pop" "female" "white" "black" "travel_time" "land_area" "hh_income" "su_gun4" "su_gun6" "fips.y" "votes_dem_2016" "votes_gop_2016" "total_votes_2016" "per_dem_2016" "per_gop_2016" "diff_2016" "per_dem_2012" "per_gop_2012" "diff_2012" "winner" "partywinner16" "winner12" "partywinner12" "flipped"
"2020-11-02" "Pacific" "Washington" 53049 121 3 9 1 1 NA NA "Pacific WA" 22471 79.0237 41.8 6.81 33.8 0.4201 2.314439 1.4 2488.8457 4.369748 10.01998 40.05162 4.45018 0.4106462 0.17989 0.3525653 0.2160171 0 0.0082592 0.0980214 0.0193774 0.3143725 0 0.0007518 0.0048091 0.0531915 "Pacific County" "WA" "West" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 20561 50 90.3 0.9 21.5 932.66 39830 "[11,54]" "[12,54]" 53049 4597 5338 10667 0.430955283 0.500421862 741 0.542521714 0.42798511 1200 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Pend Oreille" "Washington" 53051 150 1 2 0 0 NA NA "Pend Oreille WA" 13724 14.11957 32.6 1.89 40.3 0.4302 2.262143 4.6 2164.7701 2.647562 9.526901 14.57301 0 0.3578885 0.2019945 0.196859 0.1055789 0 0.0064696 0.037715 0.0127187 0.3360958 0 0.0006808 0.0015597 0.0822193 "Pend Oreille County" "WA" "West" "[    0,   10)" "[  0,   17)" "[  9,   25)" "[ 0.0, 2.0)" 12985 49 91.6 0.6 32.5 1399.99 40567 "[11,54]" "[10,12)" 53051 1932 4364 6788 0.284619918 0.642899234 2432 0.376146789 0.592871108 1441 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Pierce" "Washington" 53053 11986 259 1731 63 56 42660 "Seattle-Tacoma-Bellevue, WA" "Pierce WA" 904980 1282.098 38.2 5.43 31 0.426 2.647982 2.8 2411.7321 7.156253 15.19675 191.2749 6.96148 0.1975151 0.2639829 0.0118201 0.1403599 0 0.069834 0.1112455 0.0662774 0.3657159 0.0003245 0.0036146 0.037169 0.0479104 "Pierce County" "WA" "West" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 831928 50.3 76.5 7.3 28.8 1669.51 59204 "[ 5, 8)" "[ 7, 8)" 53053 160306 136046 322592 0.496931108 0.421727755 24260 0.543389114 0.43363823 36452 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "San Juan" "Washington" 53055 34 0 15 0 0 NA NA "San Juan WA" 17582 71.63171 43.2 1.25 17 0.4969 2.030673 3.4 2425.976 4.271538 9.774631 85.31453 0 0.446929 0.4859102 0.3689237 0.2659199 0 0.0064222 0.0665577 0.0144792 0.3958221 0.0009106 0.0033995 0.0273385 0.1184669 "San Juan County" "WA" "West" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 0.0, 2.0)" 16015 51.7 94.7 0.6 14.6 173.92 53376 "[ 5, 8)" "[ 7, 8)" 53055 7053 2651 10589 0.666068562 0.250354141 4402 0.671145481 0.295891735 3882 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Skagit" "Washington" 53057 1297 26 406 14 51 34580 "Mount Vernon-Anacortes, WA" "Skagit WA" 129205 481.2313 37.8 5.88 29.2 0.4427 2.545966 5.3 2396.4938 6.176348 11.76916 314.2293 10.83549 0.2789105 0.2625639 0.0537004 0.1452396 0 0.0079871 0.1866371 0.0221752 0.3341572 0.0001614 0.0021548 0.0087959 0.0654768 "Skagit County" "WA" "West" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 120365 50.4 91.1 0.9 25 1731.2 55925 "[ 5, 8)" "[ 7, 8)" 53057 26076 24330 54831 0.475570389 0.443727089 1746 0.51746978 0.459347574 2457 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Skamania" "Washington" 53059 73 1 3 0 0 38900 "Portland-Vancouver-Hillsboro, OR-WA" "Skamania WA" 12083 18.62828 37.2 6.97 33.1 0.4228 2.468209 2.8 2403.4762 2.924681 14.72876 24.82827 0 0.3072794 0.2375903 0.136473 0.3159785 0 0.0056189 0.0633177 0.0103992 0.3676075 0 0 0.0026639 0.0940574 "Skamania County" "WA" "West" "[    0,   10)" "[  0,   17)" "[  0,    9)" "[ 0.0, 2.0)" 11340 49.2 93.3 0.6 28.8 1655.68 53712 "[11,54]" "[12,54]" 53059 2207 2910 5587 0.395024163 0.520851978 703 0.47953436 0.492677431 70 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Snohomish" "Washington" 53061 10505 245 2998 119 63 42660 "Seattle-Tacoma-Bellevue, WA" "Snohomish WA" 822083 1400.355 38 6.32 28.6 0.4046 2.673633 3.1 2394.9355 7.244481 15.19675 364.6834 14.47542 0.1977627 0.3186535 0.0133934 0.1209019 0 0.0338127 0.1044409 0.114209 0.4049965 0.0001259 0.0083115 0.053791 0.0548805 "Snohomish County" "WA" "West" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 2.0, 5.0)" 759583 49.9 80.8 3 29.5 2087.27 68381 "[ 5, 8)" "[ 4, 7)" 53061 167943 116433 309496 0.54263383 0.376201954 51510 0.568776171 0.407157609 48285 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Spokane" "Washington" 53063 10209 209 390 29 47 44060 "Spokane-Spokane Valley, WA" "Spokane WA" 522798 1234.524 37.9 0.99 27.8 0.4564 2.426607 1.8 2173.6463 7.118441 13.25079 74.5986 5.547076 0.2261212 0.3037832 0.0097149 0.1187068 0 0.0186872 0.0592133 0.0234518 0.3784092 0.0002029 0.0027336 0.0274134 0.0558037 "Spokane County" "WA" "West" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 0.0, 2.0)" 484318 50.5 90 1.9 21.1 1763.79 49233 "[ 5, 8)" "[ 7, 8)" 53063 86590 103846 208081 0.416136024 0.499065268 17256 0.455133407 0.518571118 12820 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Stevens" "Washington" 53065 287 5 9 1 30 44060 "Spokane-Spokane Valley, WA" "Stevens WA" 45723 80.11975 35.7 1.11 31.6 0.436 2.520606 2.2 2191.1332 4.383523 13.25079 19.68375 2.187083 0.3241935 0.184804 0.1165417 0.1161247 0 0.0050817 0.037848 0.0078436 0.3136548 0.0002262 0.000588 0.0073875 0.0654229 "Stevens County" "WA" "West" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 43650 49.9 89.7 0.5 28 2477.77 41742 "[11,54]" "[12,54]" 53065 4348 11059 16438 0.264509064 0.67277041 6711 0.348012268 0.624616631 4780 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Thurston" "Washington" 53067 1934 35 124 1 39 36500 "Olympia-Lacey-Tumwater, WA" "Thurston WA" 290536 722.7973 42.6 3.66 29.8 0.4091 2.509116 1.9 2433.6241 6.583129 12.57948 42.67974 0.3441914 0.2378055 0.3574655 0.0117281 0.1690887 0 0.0320859 0.09182 0.0600938 0.431419 0.0002585 0.0046635 0.0170942 0.0527378 "Thurston County" "WA" "West" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 2.0, 5.0)" 265851 51 83.4 3.3 24.7 721.96 62229 "[ 5, 8)" "[ 7, 8)" 53067 65015 46219 122301 0.53159827 0.377911873 18796 0.581082291 0.39142156 21176 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Unknown" "Washington" NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"2020-11-02" "Wahkiakum" "Washington" 53069 11 0 4 0 0 NA NA "Wahkiakum WA" 4488 6.595159 42.2 6.31 35.6 0.4103 2.244154 1.6 2468.1897 1.886336 8.409163 89.12656 0 0.4134659 0.1902821 0.0787145 0.0508906 0 0.0038409 0.0528694 0.0176231 0.2891757 0 0 0.021261 0.0557185 "Wahkiakum County" "WA" "West" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 0.0, 2.0)" 4067 50.3 94.1 0.3 30.8 263.38 41815 "[11,54]" "[12,54]" 53069 824 1328 2333 0.353193313 0.569224175 504 0.477461707 0.487964989 24 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Walla Walla" "Washington" 53071 1318 8 106 2 4 47460 "Walla Walla, WA" "Walla Walla WA" 60760 957.3471 43.6 0.79 27.2 0.4494 2.464319 2.7 2230.1535 6.864166 11.01469 174.4569 3.291639 0.2447063 0.2856925 0.0163527 0.1186891 0 0.0200913 0.2149962 0.0164473 0.3721834 0 0.0040839 0.0063595 0.0551028 "Walla Walla County" "WA" "West" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 2.0, 5.0)" 59844 49.1 92.4 2 14.5 1270.13 46597 "[ 5, 8)" "[ 7, 8)" 53071 7550 10775 19718 0.382898874 0.546455016 3225 0.376971297 0.600329924 3385 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Whatcom" "Washington" 53073 1639 61 340 34 55 13380 "Bellingham, WA" "Whatcom WA" 229247 754.044 35.6 5.44 27.8 0.4463 2.488828 2.7 2401.5548 6.625451 12.34256 148.3116 14.83116 0.236737 0.3389087 0.0626158 0.1438957 0.0001065 0.0106697 0.0951282 0.0449875 0.3762836 0.0001937 0.0045477 0.0233754 0.0584289 "Whatcom County" "WA" "West" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 0.0, 2.0)" 208351 50.4 87.6 1.2 20.9 2106.86 51939 "[ 5, 8)" "[ 7, 8)" 53073 59402 40247 108223 0.548885172 0.371889524 19155 0.545678931 0.425239694 10979 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Whitman" "Washington" 53075 1844 18 16 0 0 39420 "Pullman, WA" "Whitman WA" 50104 236.4943 40.4 0.93 28.4 0.5015 2.332529 1.2 2174.0398 5.465924 10.82186 31.93358 0 0.1469543 0.4954071 0.0065458 0.1701099 0 0.0224338 0.0657549 0.0827057 0.4691969 0.0003087 0.0339349 0.0465288 0.0471737 "Whitman County" "WA" "West" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 2.0, 5.0)" 46827 49.1 85.2 2.1 15.4 2159.09 36257 "[ 0, 5)" "[ 4, 7)" 53075 5521 5462 12128 0.455227573 0.450362797 59 0.465288533 0.502323076 550 "Clinton" "Democrat" "Romney" "Republican" "Yes"
"2020-11-02" "Yakima" "Washington" 53077 13085 288 2025 67 50 49420 "Yakima, WA" "Yakima WA" 250873 809.9988 38.2 1.63 35 0.445 2.981592 8.1 2325.8916 6.697033 12.4327 807.1813 26.70674 0.1890028 0.1599301 0.0137261 0.1239816 0 0.0082562 0.4990018 0.011585 0.2799679 2.01e-05 0.0007941 0.0051862 0.0352314 "Yakima County" "WA" "West" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 247687 49.8 88.2 1.5 19.8 4295.4 43506 "[ 5, 8)" "[ 7, 8)" 53077 28484 39593 72306 0.393936879 0.547575582 11109 0.415459015 0.566558312 9436 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Barbour" "West Virginia" 54001 188 1 7 1 20 NA NA "Barbour WV" 16441 38.5252 47.9 3.61 37 0.4777 2.515977 1 339.41837 3.651313 9.707534 42.57648 6.082355 0.2699728 0.1663866 0.0751423 0.1007777 0 0.0094345 0.0100998 0.0024191 0.2937138 0 0 0.0011179 0.0431172 "Barbour County" "WV" "South" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 16766 51.2 96.8 0.9 33.6 341.06 37327 "[ 8,11)" "[ 8,10)" 54001 1213 4509 6024 0.201361222 0.748505976 3296 0.307169021 0.663526949 2043 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Berkeley" "West Virginia" 54003 1709 18 191 6 27 25180 "Hagerstown-Martinsburg, MD-WV" "Berkeley WV" 119171 325.7351 47.8 2.66 36.6 0.394 2.608897 2.4 230.91839 5.786084 12.57108 160.2739 5.034782 0.2093782 0.2099121 0.03082 0.1414226 0 0.0740504 0.0460712 0.0105445 0.3689273 0.000652 0.0016124 0.0075698 0.0372666 "Berkeley County" "WV" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 110497 50.6 88.6 7.4 31.7 321.14 53515 "[ 8,11)" "[ 8,10)" 54003 12287 28210 42770 0.287280804 0.659574468 15923 0.383708293 0.596565591 7834 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Boone" "West Virginia" 54005 415 3 9 0 0 16620 "Charleston, WV" "Boone WV" 21457 29.35737 50.1 4.28 40.3 0.4607 2.483983 1.5 456.40387 3.379544 12.45712 41.94436 0 0.2797139 0.0835184 0.0153349 0.0870887 0 0.0067423 0.0061045 0.0014578 0.2763563 0 0 0 0.0194625 "Boone County" "WV" "South" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 23714 50.4 98.4 0.7 29.1 501.54 42156 "[11,54]" "[10,12)" 54005 1783 6483 8654 0.206031893 0.749133349 4700 0.329262509 0.641925539 2637 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Braxton" "West Virginia" 54007 76 0 2 0 0 NA NA "Braxton WV" 13957 12.13032 49 2.81 34.8 0.4313 2.535755 1.7 386.64885 2.495708 9.543736 14.32973 0 0.3036411 0.1505449 0.1119333 0.1223629 0.0035703 0.006388 0.0081624 0.0022713 0.3360152 0 0 0 0.0435595 "Braxton County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 14463 49.6 98 0.6 30.5 510.81 31848 "[ 8,11)" "[ 8,10)" 54007 1315 3516 5063 0.259727434 0.694449931 2201 0.417367536 0.566021867 707 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Brooke" "West Virginia" 54009 253 4 3 0 0 48260 "Weirton-Steubenville, WV-OH" "Brooke WV" 21939 203.1423 45.5 5.8 36 0.3897 2.186234 2.2 348.56956 5.313907 11.66198 13.67428 0 0.3170743 0.1944004 0.0045211 0.0998348 0 0.0139621 0.0086925 0.0051344 0.3102562 0.0019761 0.0014931 0.0011017 0.0299449 "Brooke County" "WV" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 0.0, 2.0)" 23530 51.2 96.8 1.4 25.8 89.21 42493 "[11,54]" "[10,12)" 54009 2549 6574 9540 0.267190776 0.689098532 4025 0.431916739 0.54358196 1030 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Cabell" "West Virginia" 54011 1559 29 53 0 0 26580 "Huntington-Ashland, WV-KY-OH" "Cabell WV" 91945 1061.602 50.5 4.11 33.2 0.5052 2.301716 0.8 474.93351 6.967535 12.78233 57.64316 0 0.2507401 0.2568856 0.0069453 0.1359988 0.0003581 0.0479812 0.0136767 0.0131618 0.348738 0.0002728 0.0028431 0.0158759 0.0280923 "Cabell County" "WV" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 97109 51.3 91.4 5.1 20 281.02 38374 "[ 5, 8)" "[ 7, 8)" 54011 11306 19648 32701 0.345738662 0.600837895 8342 0.421496976 0.560074345 4399 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Calhoun" "West Virginia" 54013 36 0 1 0 0 NA NA "Calhoun WV" 7109 11.84912 48.2 3.13 31.2 0.4423 2.576955 0.2 401.88755 2.472254 8.869117 14.06668 0 0.3327819 0.1104619 0.0763244 0.0374037 0.0671067 0.0031707 0.0126827 0.0016543 0.3404903 0 0 0.0080151 0.0108439 "Calhoun County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 7513 49.8 98.2 0.3 34.3 279.25 31679 "[11,54]" "[12,54]" 54013 456 2023 2604 0.175115207 0.77688172 1567 0.371349096 0.597125637 487 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Clay" "West Virginia" 54015 65 3 2 0 0 16620 "Charleston, WV" "Clay WV" 8508 10.9213 49.5 3.39 39.7 0.4336 2.668473 1.6 411.33979 2.390715 12.45712 23.50729 0 0.2837118 0.0948834 0.1434754 0.0493827 0 0.0026645 0.0089203 0.0006951 0.2628385 0 0 0.0073988 0.0233645 "Clay County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 8941 50 98.4 0.2 37 341.9 31613 "[11,54]" "[12,54]" 54015 566 2289 2958 0.191345504 0.773833671 1723 0.308464369 0.654734025 1035 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Doddridge" "West Virginia" 54017 72 1 0 0 0 17220 "Clarksburg, WV" "Doddridge WV" 8448 10.4624 47.8 3.76 39.7 0.4176 2.948145 1.4 372.10172 2.347788 11.43387 0 0 0.2880086 0.1568443 0.1234694 0.0578258 0.1233616 0.0189151 0.0084463 0.0039258 0.2409895 0 0 0 0.0405736 "Doddridge County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 8391 45.9 96.7 1.6 36.9 319.72 34817 "[11,54]" "[12,54]" 54017 360 2347 2826 0.127388535 0.830502477 1987 0.208166241 0.768501641 1537 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Fayette" "West Virginia" 54019 799 24 34 0 0 13220 "Beckley, WV" "Fayette WV" 42406 124.8856 48 3.89 40.3 0.434 2.38459 1.6 426.93842 4.827398 11.65934 80.17733 0 0.2902274 0.1516275 0.0297172 0.1636364 0 0.0439119 0.0115533 0.0024873 0.3094817 0 0 0.0028867 0.0193726 "Fayette County" "WV" "South" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 2.0, 5.0)" 45132 49.6 93.5 4.6 24.5 661.55 33771 "[ 8,11)" "[10,12)" 54019 4246 10263 15187 0.279581221 0.675775334 6017 0.384224465 0.594374061 2936 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Gilmer" "West Virginia" 54021 65 0 8 0 0 NA NA "Gilmer WV" 7823 13.85272 48 3 39.9 0.4384 2.469101 0.1 392.5526 2.628482 8.964824 102.2626 0 0.231996 0.1438092 0.0940412 0.1114616 0.1335436 0.1040369 0.0575629 0.0078495 0.3032569 0.0003656 0 0.0061209 0.0715379 "Gilmer County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[10.0,15.0)" 8618 39.7 84.1 12.8 31.3 338.5 38442 "[ 8,11)" "[10,12)" 54021 537 1889 2528 0.212420886 0.747231013 1352 0.334407736 0.6365834 750 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Grant" "West Virginia" 54023 200 9 3 0 0 NA NA "Grant WV" 11568 16.73023 46.4 2.51 35 0.4251 2.526098 0.6 301.24815 2.817217 9.355998 25.93361 0 0.3164459 0.144179 0.2275748 0.0610274 0 0.0091175 0.0129881 0.0018923 0.2779191 0 0 0.0033003 0.0276403 "Grant County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 11687 50.4 97.8 0.9 24.5 477.37 41368 "[11,54]" "[12,54]" 54023 510 4338 4945 0.103134479 0.877249747 3828 0.155949256 0.82567804 3062 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Greenbrier" "West Virginia" 54025 215 4 8 0 0 NA NA "Greenbrier WV" 34662 35.91607 46.6 3.89 33.3 0.466 2.271979 1.1 400.31101 3.581185 10.4534 23.08003 0 0.3108722 0.1993929 0.0861729 0.2370877 0 0.0275398 0.0206692 0.0061232 0.3182703 0.000198 0.0016692 0.0028365 0.0234381 "Greenbrier County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 2.0, 5.0)" 35450 50.8 94.7 2.8 25.9 1019.57 37895 "[11,54]" "[12,54]" 54025 3743 9499 13984 0.267663043 0.679276316 5756 0.363657551 0.611637663 3192 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Hampshire" "West Virginia" 54027 146 1 10 1 24 49020 "Winchester, VA-WV" "Hampshire WV" 23175 15.29383 47 2.23 41.7 0.4275 2.363778 2.6 266.29896 2.727449 11.85343 43.14994 4.314995 0.3037221 0.1222996 0.2078833 0.1525489 0 0.0115218 0.0155052 0.0027841 0.2675502 0 0 0.0033937 0.0304299 "Hampshire County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 23483 49.3 97.2 1.2 37.7 640.25 27766 "[11,54]" "[10,12)" 54027 1576 6646 8557 0.184176697 0.776674068 5070 0.28775715 0.691670848 3220 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Hancock" "West Virginia" 54029 244 1 12 0 0 48260 "Weirton-Steubenville, WV-OH" "Hancock WV" 28810 382.9705 44.5 6.25 43.2 0.4256 2.318402 1.3 347.06813 5.947958 11.66198 41.6522 0 0.3102014 0.1847064 0.0094543 0.2203191 0 0.0275315 0.0163608 0.0040902 0.305357 0.0020216 0.0009434 0.0135456 0.0258667 "Hancock County" "WV" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 2.0, 5.0)" 30112 51.7 95.5 2.5 23.7 82.61 38522 "[ 8,11)" "[ 8,10)" 54029 3247 8870 12642 0.256842272 0.701629489 5623 0.381202569 0.597031107 2588 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Hardy" "West Virginia" 54031 109 1 17 0 0 NA NA "Hardy WV" 13776 10.63688 46.8 1.94 38.3 0.4327 2.495361 0.3 286.0973 2.364327 9.530684 123.403 0 0.2948094 0.1450351 0.2269478 0.0744876 0 0.0296915 0.0477677 0.0077677 0.2508494 0 0.0158214 0.0032864 0.0247261 "Hardy County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 2.0, 5.0)" 13923 49.6 95 2.8 23.5 582.31 32723 "[11,54]" "[12,54]" 54031 1249 4544 6022 0.207406177 0.754566589 3295 0.286851816 0.684210526 2046 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Harrison" "West Virginia" 54033 688 12 34 1 37 17220 "Clarksburg, WV" "Harrison WV" 67256 345.6509 48.3 3.46 33.5 0.4541 2.452496 1.8 353.03918 5.845429 11.43387 50.55311 1.486856 0.2662463 0.2245337 0.0168726 0.1304788 0.0324279 0.0176303 0.0169938 0.0060988 0.3444299 4.4e-05 0.0010263 0.0077124 0.0313254 "Harrison County" "WV" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 0.0, 2.0)" 68761 51.1 95.9 1.7 21.8 416.01 43183 "[ 8,11)" "[10,12)" 54033 7675 18687 27868 0.275405483 0.67055404 11012 0.372283028 0.60717589 6095 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Jackson" "West Virginia" 54035 420 24 136 16 41 16620 "Charleston, WV" "Jackson WV" 28576 50.49384 49 3.88 42.3 0.4572 2.581995 1.4 431.39963 3.921851 12.45712 475.9239 55.99104 0.2784784 0.1714549 0.0226136 0.1373769 0 0.0060266 0.0098586 0.0031004 0.3022626 0 0.0003446 0.002629 0.0222101 "Jackson County" "WV" "South" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 29126 50.8 98 0.5 30 464.35 40376 "[ 8,11)" "[ 8,10)" 54035 2648 8959 12108 0.218698381 0.739924017 6311 0.333536851 0.641953772 3536 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Jefferson" "West Virginia" 54037 634 5 88 1 15 47900 "Washington-Arlington-Alexandria, DC-VA-MD-WV" "Jefferson WV" 57146 227.5458 48.2 2.52 32.5 0.4074 2.619521 1.7 229.15923 5.427351 15.65296 153.9915 1.749904 0.228248 0.3084952 0.0269142 0.2914999 0 0.0610269 0.058281 0.0153843 0.4361305 0.0004094 0.0026344 0.0221896 0.0532175 "Jefferson County" "WV" "South" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 55713 50.6 88.5 6.9 38.9 209.64 65304 "[ 5, 8)" "[ 7, 8)" 54037 9458 13144 24007 0.393968426 0.547506977 3686 0.469094416 0.509276267 875 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Kanawha" "West Virginia" 54039 3894 106 186 12 24 16620 "Charleston, WV" "Kanawha WV" 178124 720.3846 50.4 3.92 37.6 0.4797 2.295846 1.1 442.09228 6.579785 12.45712 104.4216 6.73688 0.282759 0.2491493 0.0114749 0.1286511 0.0096687 0.075565 0.0111109 0.0111774 0.3871451 7e-05 0.0006031 0.0217747 0.0313003 "Kanawha County" "WV" "South" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 5.0,10.0)" 190223 51.9 88.9 7.6 21.7 901.59 46085 "[ 8,11)" "[10,12)" 54039 27985 43464 74996 0.373153235 0.579550909 15479 0.432364911 0.551194746 8847 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Lewis" "West Virginia" 54041 115 2 4 0 0 NA NA "Lewis WV" 15907 75.38639 48.5 3.09 41.9 0.4542 2.43494 2.1 365.74073 4.322627 9.674515 25.14616 0 0.277334 0.1326478 0.0394207 0.1380478 0.0486979 0.0057414 0.0122317 0.0048053 0.2763681 0 0 0 0.034505 "Lewis County" "WV" "South" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 16414 50.4 97.6 0.6 25.1 384.9 36199 "[11,54]" "[10,12)" 54041 1336 5245 6885 0.194045025 0.761801017 3909 0.27534839 0.696620215 2630 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Lincoln" "West Virginia" 54043 268 2 5 0 0 16620 "Charleston, WV" "Lincoln WV" 20409 22.95429 51.1 4.43 40 0.4423 2.67 1.7 467.6059 3.133505 12.45712 24.49899 0 0.2723919 0.0870091 0.0282867 0.0494834 0.0282762 0.0033982 0.0070877 0.0018447 0.2867264 0 0 0.0036069 0.0297565 "Lincoln County" "WV" "South" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 21561 50.3 98.8 0.2 33.4 437.04 35487 "[11,54]" "[12,54]" 54043 1435 5257 6988 0.205352032 0.752289639 3822 0.326663702 0.642655995 2132 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Logan" "West Virginia" 54045 805 46 14 1 31 34350 "Mount Gay-Shamrock, WV" "Logan WV" 32019 45.00616 50.5 5.04 42 0.4772 2.397263 1.4 472.85915 3.806799 10.37408 43.72404 3.123146 0.2845708 0.0997009 0.0127003 0.1035622 0 0.019137 0.0103965 0.0027295 0.2948329 0 0.0002071 0.0025278 0.0164813 "Logan County" "WV" "South" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 2.0, 5.0)" 35348 50.2 96.7 2 25.8 453.74 36999 "[ 8,11)" "[10,12)" 54045 2082 9866 12315 0.169062119 0.801136825 7784 0.290815898 0.687841358 4725 "Trump" "Republican" "Romney" "Republican" "No"
